position,league,team,player,champion,dmgtochamps,predicted,goldspent
Jungle,LCK,Jin Air Green Wings,UmTi,Sejuani,10383,9652.413704025796,13225
Jungle,LCK,Jin Air Green Wings,UmTi,Sejuani,10124,9331.507251962363,12950
Jungle,LCK,ROX Tigers,Mightybear,Sejuani,9083,7433.060247705537,11100
Jungle,LCK,ROX Tigers,Seonghwan,Sejuani,6851,8405.075597271727,11275
Jungle,LCK,ROX Tigers,Seonghwan,Sejuani,9883,14260.935477840498,15575
Jungle,LCK,SK Telecom T1,Blank,Sejuani,9589,7855.491528837213,10725
Jungle,LCK,Longzhu Gaming,Cuzz,Sejuani,8842,10551.7809994132,13125
Jungle,LCK,Longzhu Gaming,Cuzz,Zac,8581,7537.149742835811,11845
Jungle,LCK,MVP,Beyond,Zac,6136,6408.265494232286,11075
Jungle,LCK,ROX Tigers,Mightybear,Zac,9356,7906.407028704397,12450
Jungle,LCK,ROX Tigers,Mightybear,Zac,11056,6759.520598943091,11750
Jungle,LCK,KT Rolster,Score,Zac,6534,7844.147941357387,12350
Jungle,LCK,Samsung Galaxy,Ambition,Zac,7207,7075.220892872965,11045
Jungle,LCK,Longzhu Gaming,Cuzz,Zac,5413,5983.4557233473215,8925
Jungle,LCK,SK Telecom T1,Blank,Zac,3975,5936.338936776077,8825
Jungle,LCK,Afreeca Freecs,Spirit,Zac,4697,7575.9805106079875,11910
Jungle,LCK,BBQ Olivers,Bless,Zac,5995,6054.833016928031,9075
Jungle,LCK,Samsung Galaxy,Haru,Zac,2955,6750.11726812159,10450
Jungle,LCK,KT Rolster,Score,Zac,3297,6336.423230830987,9650
Jungle,LCK,SK Telecom T1,Peanut,Zac,5829,7036.174937182311,10975
Middle,LCK,MVP,Ian,Ahri,26800,22860.592178019513,17475
Middle,LCK,SK Telecom T1,Faker,Ahri,13756,12034.019186526559,10375
Middle,LCK,MVP,Ian,Ahri,19357,19643.383719889618,14675
Middle,LCK,Afreeca Freecs,Kuro,Ahri,28187,27881.17163728589,18550
Middle,LCK,Kongdoo Monster,Edge,Ahri,8409,13870.842390864509,10825
Middle,LCK,BBQ Olivers,Tempt,Ahri,15100,19534.038562821974,15735
Middle,LCK,Afreeca Freecs,Kuro,Ahri,12970,19431.497468252426,14555
Middle,LCK,ROX Tigers,Mickey,Ahri,26378,17784.474011055107,13575
Middle,LCK,SK Telecom T1,Faker,Ahri,17133,19599.051049525882,14650
Middle,LCK,Kongdoo Monster,Edge,Ahri,17868,17387.152472359416,13325
Middle,LCK,Afreeca Freecs,Kuro,Ahri,15722,18696.300054850697,15250
Middle,LCK,SK Telecom T1,Faker,Ahri,15613,15635.415203878449,12150
Middle,LCK,Longzhu Gaming,Fly,Ahri,9274,10792.303451468691,9170
Middle,LCK,Jin Air Green Wings,Kuzan,Ahri,17289,34959.374386225514,22175
Middle,LCK,ROX Tigers,Mickey,Ahri,14966,14320.805001911664,12300
Middle,LCK,KT Rolster,Pawn,Ahri,19886,13442.877964538196,11600
Middle,LCK,SK Telecom T1,Faker,Cassiopeia,13580,17656.99968653889,13850
Middle,LCK,BBQ Olivers,Tempt,Cassiopeia,12043,15853.629296365965,13775
Middle,LCK,BBQ Olivers,Tempt,Cassiopeia,13991,17360.427464257296,13650
Middle,LCK,BBQ Olivers,Tempt,Cassiopeia,37695,34915.30358437759,21900
Middle,LCK,Afreeca Freecs,Kuro,Cassiopeia,12051,12890.507608287053,10135
Middle,LCK,SK Telecom T1,Faker,Cassiopeia,23736,17360.427464257296,13650
Middle,LCK,BBQ Olivers,Tempt,Cassiopeia,10731,13756.820020789455,12100
Middle,LCK,ROX Tigers,Mickey,Cassiopeia,9584,11442.374958901648,9925
Middle,LCK,Ever8 Winners,Cepted,Cassiopeia,16537,15484.745613729108,12300
Middle,LCK,SK Telecom T1,Faker,Cassiopeia,12035,10988.415089731763,8250
Middle,LCK,SK Telecom T1,Faker,Cassiopeia,15975,14690.09054308142,12875
Middle,LCK,SK Telecom T1,Faker,Cassiopeia,16703,19837.7681686479,15225
Middle,LCK,BBQ Olivers,Tempt,Cassiopeia,9866,14021.488239761593,12325
Middle,LCK,Afreeca Freecs,Kuro,Cassiopeia,28716,16296.07455353691,14100
Middle,LCK,SK Telecom T1,Faker,Cassiopeia,16645,12345.56464636268,9625
Middle,LCK,Afreeca Freecs,Kuro,Cassiopeia,11287,12529.908248730166,9800
Middle,LCK,SK Telecom T1,Faker,Cassiopeia,30452,30438.848225056092,20280
Middle,LCK,Ever8 Winners,Cepted,Cassiopeia,25563,21414.42810171458,17325
Middle,LCK,Afreeca Freecs,Kuro,Cassiopeia,21339,21820.921831208005,16350
Middle,LCK,Jin Air Green Wings,Kuzan,Cassiopeia,6851,10098.619907466311,8450
Middle,LCK,Ever8 Winners,Cepted,Cassiopeia,4024,10301.629060609012,8685
Middle,LCK,KT Rolster,Pawn,Cassiopeia,38476,38824.27533135157,24350
Middle,LCK,Samsung Galaxy,Crown,Cassiopeia,20739,16960.757090777675,13375
Middle,LCK,Samsung Galaxy,Crown,Cassiopeia,25761,17323.707914687195,13625
Middle,LCK,Samsung Galaxy,Crown,Cassiopeia,17422,17397.22484504729,13675
Middle,LCK,Samsung Galaxy,Crown,Cassiopeia,5284,10206.100386657548,8575
Middle,LCK,Samsung Galaxy,Crown,Cassiopeia,27109,17214.01460880582,13550
Middle,LCK,BBQ Olivers,Tempt,Cassiopeia,11518,11672.397167048215,10160
Middle,LCK,SK Telecom T1,Faker,Cassiopeia,15489,22053.16377677124,16475
Middle,LCK,MVP,Ian,Cassiopeia,23790,19837.7681686479,15225
Middle,LCK,SK Telecom T1,Faker,Cassiopeia,7443,17656.99968653889,13850
Middle,LCK,Ever8 Winners,Cepted,Cassiopeia,10329,16188.808053180872,12825
Middle,LCK,Afreeca Freecs,Kuro,Cassiopeia,19517,23499.45325762257,17225
Middle,LCK,Samsung Galaxy,Crown,Corki,26936,28694.70913880854,15533
Middle,LCK,Jin Air Green Wings,Kuzan,Corki,20645,25899.67611272373,14583
Middle,LCK,KT Rolster,Pawn,Corki,16330,24303.135369651714,14933
Middle,LCK,BBQ Olivers,Tempt,Corki,23071,19533.994856829926,12908
Middle,LCK,KT Rolster,Pawn,Corki,13055,17659.437093139222,11033
Middle,LCK,KT Rolster,Pawn,Corki,28815,35451.71777515558,18433
Middle,LCK,SK Telecom T1,Faker,Corki,24504,40090.06929042558,18633
Middle,LCK,KT Rolster,Pawn,Corki,14601,22510.717690529473,13283
Middle,LCK,Samsung Galaxy,Crown,Corki,5849,15324.22724562986,10658
Middle,LCK,Ever8 Winners,Cepted,Corki,15072,14956.753461074923,10433
Middle,LCK,MVP,Ian,Corki,33520,39128.71252841178,18408
Middle,LCK,MVP,Ian,Corki,15703,14916.470899985727,10408
Middle,LCK,MVP,Ian,Corki,12856,15159.803925412232,10558
Middle,LCK,Samsung Galaxy,Crown,Corki,30316,31112.8161061507,16283
Middle,LCK,Ever8 Winners,Cepted,Corki,8832,14363.774799081872,10058
Middle,LCK,ROX Tigers,Lava,Corki,15126,14997.1448069255,10458
Middle,LCK,ROX Tigers,Lava,Corki,31365,36185.061327364594,17683
Middle,LCK,Afreeca Freecs,Kuro,Corki,27577,26751.573454515634,14883
Middle,LCK,Jin Air Green Wings,Kuzan,Corki,90949,113231.69139540562,28258
Middle,LCK,SK Telecom T1,Faker,Corki,11153,11989.328183812426,8383
Middle,LCK,Afreeca Freecs,Kuro,Corki,19611,19671.018623587257,12033
Middle,LCK,MVP,Ian,Corki,22464,16526.221872030135,11358
Middle,LCK,Afreeca Freecs,Kuro,Corki,26422,26565.22818020286,15758
Middle,LCK,Afreeca Freecs,Kuro,Corki,10135,19618.039278072665,12008
Middle,LCK,MVP,Ian,Corki,36786,65743.6022263378,24158
Middle,LCK,MVP,Ian,Corki,11727,15828.274802006536,10958
Middle,LCK,ROX Tigers,Lava,Corki,29428,23214.057652744934,14508
Middle,LCK,Samsung Galaxy,Crown,Corki,43272,41342.67030508822,19858
Middle,LCK,Ever8 Winners,Cepted,Corki,8413,14756.422655334125,10308
Middle,LCK,Afreeca Freecs,Kuro,Corki,42631,32660.424051146234,16733
Middle,LCK,Afreeca Freecs,Kuro,Corki,13933,12086.72379672286,8458
Middle,LCK,BBQ Olivers,Tempt,Corki,30832,22705.827857198805,13363
Middle,LCK,Afreeca Freecs,Kuro,Corki,13430,13831.557602471297,9708
Middle,LCK,Jin Air Green Wings,Kuzan,Corki,13455,15159.803925412232,10558
Middle,LCK,BBQ Olivers,Tempt,Corki,43910,70062.48281331501,23808
Middle,LCK,ROX Tigers,Lava,Corki,22203,21294.67733483819,13708
Middle,LCK,MVP,Ian,Corki,35792,25034.911135813905,15208
Middle,LCK,Jin Air Green Wings,Kuzan,Corki,26870,30482.269072497955,17033
Middle,LCK,Jin Air Green Wings,Kuzan,Corki,66764,38129.492855249526,19108
Middle,LCK,ROX Tigers,Lava,Corki,11412,12999.670469380977,9133
Middle,LCK,Jin Air Green Wings,Kuzan,Corki,28688,41075.045710847546,18858
Middle,LCK,Jin Air Green Wings,Kuzan,Corki,19767,27931.18289045571,15283
Middle,LCK,MVP,Ian,Corki,4e4,20013.927285762275,13133
Middle,LCK,Afreeca Freecs,Kuro,Corki,26825,22233.66518025161,14108
Middle,LCK,Afreeca Freecs,Kuro,Corki,22867,13572.890357768698,9533
Middle,LCK,ROX Tigers,Crow,Corki,12020,15208.944813663926,10588
Middle,LCK,MVP,Ian,Corki,9263,16217.161070648077,11183
Middle,LCK,Afreeca Freecs,Kuro,Corki,44309,41632.67388369725,18983
Middle,LCK,Jin Air Green Wings,Kuzan,Corki,39856,36420.82521241264,18683
Middle,LCK,ROX Tigers,Mickey,Ekko,13883,12571.280217455313,11650
Middle,LCK,MVP,Ian,Ekko,12901,12600.354340730339,12825
Middle,LCK,MVP,Ian,Ekko,11913,9750.938233461817,9920
Middle,LCK,Afreeca Freecs,Kuro,Galio,16641,16204.568467718433,16075
Middle,LCK,SK Telecom T1,Faker,Galio,8090,9093.882298261975,8975
Middle,LCK,Jin Air Green Wings,Kuzan,Galio,15657,13887.591470050387,13775
Middle,LCK,Jin Air Green Wings,Kuzan,Galio,13476,12642.644014769516,12375
Middle,LCK,Afreeca Freecs,Kuro,Galio,7063,14579.741343416577,14500
Middle,LCK,KT Rolster,Pawn,Galio,13106,10286.028754203011,9300
Middle,LCK,SK Telecom T1,Faker,Galio,18982,12813.415603936559,12575
Middle,LCK,Jin Air Green Wings,Kuzan,Galio,15678,13864.31946728506,13750
Middle,LCK,SK Telecom T1,Faker,Galio,18604,18253.751093850045,17850
Middle,LCK,ROX Tigers,Mickey,Galio,14394,13008.292430411422,12800
Middle,LCK,KT Rolster,Pawn,Galio,6835,11055.232401032512,10375
Middle,LCK,Afreeca Freecs,Kuro,Galio,12178,13317.341823812822,13150
Middle,LCK,Afreeca Freecs,Kuro,Galio,13636,11574.166158642383,12570
Middle,LCK,Afreeca Freecs,Kuro,Galio,11472,13738.195102342881,15125
Middle,LCK,Ever8 Winners,Cepted,Galio,9200,8749.77115422206,8400
Middle,LCK,Afreeca Freecs,Kuro,Galio,12278,15976.567057848524,17375
Middle,LCK,Afreeca Freecs,Kuro,Galio,11086,14361.322689390397,14275
Middle,LCK,KT Rolster,Pawn,Galio,10497,11490.012762952101,10950
Middle,LCK,Longzhu Gaming,Bdd,Galio,9168,12205.119216589646,11850
Middle,LCK,BBQ Olivers,Tempt,Galio,17211,17651.62189236591,17350
Middle,LCK,ROX Tigers,Mickey,Galio,22742,16534.001589990214,16375
Middle,LCK,KT Rolster,Pawn,Galio,9197,11986.035825132356,11580
Middle,LCK,MVP,Ian,Galio,10600,8662.164798418178,8250
Middle,LCK,SK Telecom T1,Faker,Galio,23581,13085.996289182205,14400
Middle,LCK,Samsung Galaxy,Crown,Galio,14631,14117.734539078097,14020
Middle,LCK,Jin Air Green Wings,Kuzan,Galio,7208,9099.985053717648,8985
Middle,LCK,Longzhu Gaming,Bdd,Galio,10835,11110.996298093574,10450
Middle,LCK,ROX Tigers,Mickey,Galio,14374,14041.016833869537,15450
Middle,LCK,KT Rolster,Pawn,Galio,5474,11625.700726151494,11125
Middle,LCK,Jin Air Green Wings,Kuzan,Galio,9653,11822.3249721364,11375
Middle,LCK,Longzhu Gaming,Bdd,Galio,13681,15031.636043258424,14955
Middle,LCK,Longzhu Gaming,Bdd,Galio,10993,12516.060593290533,12225
Middle,LCK,Longzhu Gaming,Bdd,Galio,11209,12287.273563324443,11950
Middle,LCK,Longzhu Gaming,Bdd,Galio,12619,12216.404407070824,13375
Middle,LCK,Afreeca Freecs,Kuro,Galio,19318,12216.404407070824,13375
Middle,LCK,KT Rolster,Pawn,Galio,13263,14241.396028131841,14150
Middle,LCK,Jin Air Green Wings,Kuzan,Galio,5699,9353.755976876126,9395
Middle,LCK,BBQ Olivers,Tempt,Galio,8116,13864.31946728506,13750
Middle,LCK,KT Rolster,Pawn,Galio,9918,12723.47485970877,12470
Middle,LCK,BBQ Olivers,Tempt,Galio,15549,11252.603233120957,12150
Middle,LCK,SK Telecom T1,Faker,Galio,14136,10223.272392956453,10720
Middle,LCK,Longzhu Gaming,Bdd,Galio,3153,11586.77005175701,11075
Middle,LCK,Longzhu Gaming,Bdd,Galio,3598,11261.079025475416,10650
Middle,LCK,KT Rolster,Pawn,Galio,16512,11233.746787485778,12125
Middle,LCK,Jin Air Green Wings,Kuzan,Galio,16999,23768.3160538946,21785
Middle,LCK,KT Rolster,Pawn,Galio,3919,9667.136344111259,8375
Middle,LCK,ROX Tigers,Lava,Galio,5490,8633.1580378571,8200
Middle,LCK,MVP,Ian,Galio,19189,9922.585508780865,10275
Middle,LCK,BBQ Olivers,Tempt,Galio,15352,11519.941180971247,12500
Middle,LCK,Afreeca Freecs,Kuro,Galio,9226,10593.305355776998,11250
Middle,LCK,Longzhu Gaming,Bdd,Galio,6982,13692.190374292937,15075
Middle,LCK,KT Rolster,Pawn,Galio,10716,12369.980902337942,12050
Middle,LCK,KT Rolster,Pawn,Galio,26187,22398.241567867644,20900
Middle,LCK,KT Rolster,Pawn,Galio,9674,11374.969965996592,10800
Middle,LCK,KT Rolster,Pawn,Galio,11549,10364.840201979274,10925
Middle,LCK,Longzhu Gaming,Bdd,Galio,13593,14409.575651604806,14325
Middle,LCK,BBQ Olivers,Tempt,Jayce,30848,23955.899641494758,15025
Middle,LCK,ROX Tigers,Mickey,Jayce,15766,17674.800586218844,12850
Middle,LCK,Ever8 Winners,Cepted,Jayce,17265,20927.958237618914,13575
Middle,LCK,MVP,Ian,Karma,10977,11387.727403428265,9560
Middle,LCK,MVP,Ian,Karma,12771,17660.774587820182,13700
Middle,LCK,Samsung Galaxy,Crown,Karma,14793,14945.459414100727,12125
Middle,LCK,MVP,Ian,Karma,9846,8390.654573594342,7635
Middle,LCK,ROX Tigers,Mickey,Karma,29865,18315.631068658942,15e3
Middle,LCK,Samsung Galaxy,Crown,Karma,12169,15592.727504867154,12525
Middle,LCK,Samsung Galaxy,Crown,Karma,8516,10982.905533367819,10175
Middle,LCK,Jin Air Green Wings,Kuzan,Karma,17464,19552.419881729824,14660
Middle,LCK,SK Telecom T1,Faker,Karma,33153,24661.00114656437,16850
Middle,LCK,Samsung Galaxy,Crown,Karma,11219,13195.371183766818,10950
Middle,LCK,KT Rolster,Pawn,Karma,14710,14554.632936918306,11875
Middle,LCK,Samsung Galaxy,Crown,Karma,26136,28080.184954733973,18075
Middle,LCK,ROX Tigers,Mickey,Karma,14738,9276.091989030056,7625
Middle,LCK,SK Telecom T1,Faker,Karma,8234,8055.147612378201,7250
Middle,LCK,KT Rolster,Pawn,Karma,14720,19058.288877775627,15375
Middle,LCK,Jin Air Green Wings,Kuzan,Karma,27251,20202.333340974586,15925
Middle,LCK,BBQ Olivers,Tempt,Karma,11416,16430.055717991057,13975
Middle,LCK,KT Rolster,Pawn,Karma,7748,9099.349792833284,8400
Middle,LCK,Afreeca Freecs,Kuro,Karma,17198,19274.63613881127,14525
Middle,LCK,Afreeca Freecs,Kuro,Karma,8842,12082.202009772363,11075
Middle,LCK,Jin Air Green Wings,Kuzan,Karma,6189,13125.62550215445,10900
Middle,LCK,Samsung Galaxy,Crown,Karma,17997,17069.098086345282,14335
Middle,LCK,BBQ Olivers,Tempt,Karma,14704,16386.576695502623,13950
Middle,LCK,ROX Tigers,Lava,Karma,44572,24465.736819677906,16775
Middle,LCK,SK Telecom T1,Faker,Karma,7789,9852.226722749643,9150
Middle,LCK,Samsung Galaxy,Crown,Karma,16620,20594.735528413887,15150
Middle,LCK,ROX Tigers,Lava,Karma,9054,8593.163074168062,7860
Middle,LCK,Jin Air Green Wings,Kuzan,Karma,17622,26967.387000623698,18650
Middle,LCK,Longzhu Gaming,Bdd,Kassadin,26938,15412.383928111063,12175
Middle,LCK,Longzhu Gaming,Bdd,Kassadin,12513,22602.303147417035,15075
Middle,LCK,Afreeca Freecs,Kuro,Kassadin,11925,11887.804136406576,9500
Middle,LCK,MVP,Ian,Kassadin,11562,14034.242038364757,11210
Middle,LCK,BBQ Olivers,Tempt,Kassadin,4747,10683.89669403409,8400
Middle,LCK,Longzhu Gaming,Bdd,Kassadin,34309,44875.674797970845,23185
Middle,LCK,Afreeca Freecs,Kuro,Kassadin,21819,22275.591564610266,14925
Middle,LCK,Afreeca Freecs,Kuro,Kassadin,14604,15464.83498858136,12210
Middle,LCK,Ever8 Winners,Cepted,Kassadin,8751,10327.018741424452,8050
Middle,LCK,Ever8 Winners,Cepted,Kassadin,22396,23819.955773129375,16660
Middle,LCK,Afreeca Freecs,Kuro,Kassadin,12590,16567.32703959164,11875
Middle,LCK,SK Telecom T1,Faker,Kassadin,31063,22691.47812020282,16160
Middle,LCK,Afreeca Freecs,Kuro,Kassadin,27515,22103.280749530346,14845
Middle,LCK,KT Rolster,Pawn,Kassadin,11539,13525.263020833803,9785
Middle,LCK,SK Telecom T1,Faker,Kassadin,7126,11242.470387922636,8925
Middle,LCK,Jin Air Green Wings,Kuzan,LeBlanc,11672,17996.131581960017,12725
Middle,LCK,Kongdoo Monster,Edge,LeBlanc,28004,23759.604858929837,15350
Middle,LCK,KT Rolster,Pawn,LeBlanc,31116,25368.920155631316,16325
Middle,LCK,Jin Air Green Wings,Kuzan,LeBlanc,15277,22465.427225620224,16025
Middle,LCK,Longzhu Gaming,Bdd,LeBlanc,24049,33928.12821551351,20650
Middle,LCK,BBQ Olivers,Tempt,LeBlanc,15529,14199.573720599758,9200
Middle,LCK,KT Rolster,Pawn,LeBlanc,28931,22667.540794428354,14650
Middle,LCK,Jin Air Green Wings,Kuzan,LeBlanc,14083,26191.987708089182,16800
Middle,LCK,Jin Air Green Wings,Kuzan,LeBlanc,14390,19805.170699469243,14150
Middle,LCK,BBQ Olivers,Tempt,LeBlanc,10598,16352.333278495727,11300
Middle,LCK,BBQ Olivers,Tempt,LeBlanc,11526,14611.074472245939,9625
Middle,LCK,MVP,Ian,LeBlanc,28184,23786.381335787835,16875
Middle,LCK,BBQ Olivers,Tempt,LeBlanc,10448,14271.339921424275,9275
Middle,LCK,Jin Air Green Wings,Kuzan,LeBlanc,31898,26725.52424185322,17100
Middle,LCK,SK Telecom T1,Faker,LeBlanc,24053,28535.730902702508,18075
Middle,LCK,KT Rolster,Pawn,LeBlanc,19524,20118.12823948328,12875
Middle,LCK,Jin Air Green Wings,Kuzan,LeBlanc,16212,19420.54736978641,12350
Middle,LCK,KT Rolster,Pawn,LeBlanc,19716,19983.350873419324,12775
Middle,LCK,Jin Air Green Wings,Kuzan,LeBlanc,30102,24366.122996083715,15725
Middle,LCK,Ever8 Winners,Cepted,Lucian,18171,18881.862963733514,15050
Middle,LCK,SK Telecom T1,Faker,Lucian,20795,26963.828728290166,17975
Middle,LCK,Longzhu Gaming,Bdd,Lucian,16530,14726.928700986222,11035
Middle,LCK,Ever8 Winners,Cepted,Lucian,15579,20601.244412279884,16050
Middle,LCK,ROX Tigers,Mickey,Lucian,25312,25449.32931967149,18475
Middle,LCK,BBQ Olivers,Tempt,Lucian,15453,11949.221787184699,9800
Middle,LCK,Ever8 Winners,Cepted,Lucian,26824,36184.337826742754,21350
Middle,LCK,Afreeca Freecs,Kuro,Lucian,12207,13237.67585703952,10975
Middle,LCK,Longzhu Gaming,Bdd,Lucian,12971,14428.386256568538,10800
Middle,LCK,Jin Air Green Wings,Kuzan,Lucian,21047,19637.07131501817,15500
Middle,LCK,Jin Air Green Wings,Kuzan,Lucian,13785,18718.023150157576,14950
Middle,LCK,Jin Air Green Wings,Kuzan,Lucian,10718,15880.026932429917,11900
Middle,LCK,Jin Air Green Wings,Kuzan,Lucian,10895,15673.787074858505,11750
Middle,LCK,Samsung Galaxy,Crown,Lucian,6249,10462.139027784731,8275
Middle,LCK,SK Telecom T1,Faker,Lucian,21497,17138.34066493808,12775
Middle,LCK,KT Rolster,Pawn,Lucian,14614,18617.6539511712,13725
Middle,LCK,SK Telecom T1,Faker,Lucian,27789,19574.37509918414,14300
Middle,LCK,Ever8 Winners,Cepted,Lucian,10333,11794.032768301755,9650
Middle,LCK,Ever8 Winners,Cepted,Lucian,5118,10833.279102345492,8675
Middle,LCK,ROX Tigers,Lava,Lucian,20010,18203.22863180353,14630
Middle,LCK,Samsung Galaxy,Crown,Lucian,18872,18274.757025088387,14675
Middle,LCK,SK Telecom T1,Faker,Lucian,11316,11168.8111288298,9025
Middle,LCK,SK Telecom T1,Faker,Lucian,14639,15914.663121120671,11925
Middle,LCK,SK Telecom T1,Faker,Lucian,15417,25147.954696871027,17175
Middle,LCK,BBQ Olivers,Tempt,Lucian,29080,16388.561867038574,13425
Middle,LCK,Afreeca Freecs,Kuro,Malzahar,24303,22950.823420957815,14850
Middle,LCK,Afreeca Freecs,Kuro,Malzahar,32696,25180.853280023333,17050
Middle,LCK,Jin Air Green Wings,Kuzan,Malzahar,25705,28114.59700304694,17150
Middle,LCK,Samsung Galaxy,Crown,Orianna,36150,26132.77700761831,18050
Middle,LCK,MVP,Ian,Orianna,14185,15326.807120724177,11850
Middle,LCK,SK Telecom T1,Faker,Orianna,17555,20708.897611845194,16525
Middle,LCK,SK Telecom T1,Faker,Orianna,24677,19419.4478084667,14600
Middle,LCK,Kongdoo Monster,Edge,Orianna,10670,19666.683219380353,15925
Middle,LCK,Kongdoo Monster,Edge,Orianna,11623,14215.014767282546,10975
Middle,LCK,MVP,Ian,Orianna,10925,9815.59078663441,7850
Middle,LCK,KT Rolster,Pawn,Orianna,7649,14272.6270612745,12200
Middle,LCK,Kongdoo Monster,Edge,Orianna,9408,15488.577286089136,13150
Middle,LCK,SK Telecom T1,Faker,Orianna,8570,13849.119644788196,11850
Middle,LCK,Longzhu Gaming,Fly,Orianna,22719,15693.875771727042,12125
Middle,LCK,KT Rolster,Pawn,Orianna,23420,19688.702896976883,14760
Middle,LCK,KT Rolster,Pawn,Orianna,28772,21393.673383871814,15725
Middle,LCK,Jin Air Green Wings,Kuzan,Orianna,12238,16454.596896134513,12675
Middle,LCK,Jin Air Green Wings,Kuzan,Orianna,14362,20013.29639826131,14950
Middle,LCK,Longzhu Gaming,Bdd,Orianna,19405,23874.831234874775,17e3
Middle,LCK,Longzhu Gaming,Bdd,Orianna,18450,18394.573609379262,13970
Middle,LCK,Ever8 Winners,Cepted,Orianna,27486,33388.44333321376,22075
Middle,LCK,Ever8 Winners,Cepted,Orianna,18060,17262.584994466994,14410
Middle,LCK,SK Telecom T1,Faker,Orianna,8640,10606.088140779264,8750
Middle,LCK,ROX Tigers,Mickey,Orianna,18809,15191.541006451302,12925
Middle,LCK,KT Rolster,Pawn,Orianna,22049,17779.765761937866,13575
Middle,LCK,Jin Air Green Wings,Kuzan,Orianna,15288,15097.700878347794,11675
Middle,LCK,KT Rolster,Pawn,Orianna,19176,16957.7800586418,13025
Middle,LCK,ROX Tigers,Mickey,Orianna,17993,16243.54376261363,12525
Middle,LCK,ROX Tigers,Mickey,Orianna,16543,15158.890627063915,12900
Middle,LCK,Ever8 Winners,Cepted,Orianna,17821,19922.213366007974,16075
Middle,LCK,Jin Air Green Wings,Kuzan,Orianna,19654,16083.571471184809,12410
Middle,LCK,MVP,Ian,Orianna,24081,14583.038610978803,12450
Middle,LCK,MVP,Ian,Orianna,16660,16204.44470933906,13675
Middle,LCK,ROX Tigers,Mickey,Orianna,9959,10930.423340613994,9100
Middle,LCK,Longzhu Gaming,Bdd,Orianna,15780,17741.55264733023,13550
Middle,LCK,MVP,Ian,Orianna,9140,16771.995051674578,14075
Middle,LCK,MVP,Ian,Orianna,14060,17136.76468751472,14325
Middle,LCK,Ever8 Winners,Cepted,Orianna,12751,12816.911323385708,10950
Middle,LCK,ROX Tigers,Mickey,Orianna,40721,34483.57889635545,22450
Middle,LCK,Samsung Galaxy,Crown,Orianna,8958,13861.043661539457,11860
Middle,LCK,MVP,Ian,Orianna,15662,15158.890627063915,12900
Middle,LCK,SK Telecom T1,Faker,Orianna,16146,12628.585907853147,9600
Middle,LCK,Samsung Galaxy,Crown,Orianna,24474,25140.051834255562,17600
Middle,LCK,Ever8 Winners,Cepted,Orianna,13818,15158.890627063915,12900
Middle,LCK,Samsung Galaxy,Crown,Orianna,9345,14808.160734204443,11450
Middle,LCK,KT Rolster,Pawn,Orianna,20080,19714.136168785335,14775
Middle,LCK,ROX Tigers,Mickey,Orianna,24883,34492.49037081125,21275
Middle,LCK,KT Rolster,Pawn,Orianna,18278,20732.08419820069,15360
Middle,LCK,Jin Air Green Wings,Kuzan,Orianna,7354,11072.442848823544,9250
Middle,LCK,Jin Air Green Wings,Kuzan,Orianna,23672,25846.47313166026,19100
Middle,LCK,ROX Tigers,Mickey,Orianna,17964,18757.462442569515,15375
Middle,LCK,SK Telecom T1,Faker,Orianna,30538,27755.50056336731,18750
Middle,LCK,Longzhu Gaming,Bdd,Orianna,19576,23467.40260937972,16800
Middle,LCK,Longzhu Gaming,Bdd,Orianna,46632,56562.267278278225,28200
Middle,LCK,Samsung Galaxy,Crown,Orianna,9279,16173.796008768475,12475
Middle,LCK,ROX Tigers,Lava,Orianna,7880,14557.959171530922,12430
Middle,LCK,ROX Tigers,Lava,Orianna,9544,14245.632154568184,11e3
Middle,LCK,Ever8 Winners,Cepted,Orianna,16668,23568.60325638286,16850
Middle,LCK,ROX Tigers,Lava,Orianna,16426,15257.05289135897,12975
Middle,LCK,BBQ Olivers,Tempt,Orianna,14128,15927.912717557161,13475
Middle,LCK,Longzhu Gaming,Bdd,Orianna,16515,16433.368766645297,12660
Middle,LCK,ROX Tigers,Lava,Orianna,12559,14307.064909398676,11050
Middle,LCK,Ever8 Winners,Cepted,Orianna,8061,10697.760605597357,8850
Middle,LCK,BBQ Olivers,Tempt,Orianna,23699,26189.063783790578,18075
Middle,LCK,Afreeca Freecs,Kuro,Orianna,22461,17252.19206220876,13225
Middle,LCK,Ever8 Winners,Cepted,Orianna,15247,23166.400470732984,16650
Middle,LCK,BBQ Olivers,Tempt,Orianna,12826,13748.178766855612,11765
Middle,LCK,MVP,Ian,Orianna,12456,21811.97835681913,15950
Middle,LCK,MVP,Ian,Orianna,33155,15723.615042524007,13325
Middle,LCK,Ever8 Winners,Cepted,Orianna,5601,10916.321965569023,9085
Middle,LCK,ROX Tigers,Lava,Orianna,47848,29854.294421877366,20775
Middle,LCK,Longzhu Gaming,Bdd,Orianna,17326,11813.755792649723,8825
Middle,LCK,MVP,Ian,Orianna,25773,15863.618766189798,12250
Middle,LCK,BBQ Olivers,Tempt,Orianna,12476,15622.450966704873,13250
Middle,LCK,SK Telecom T1,Faker,Orianna,12758,18965.24066333836,14325
Middle,LCK,Samsung Galaxy,Crown,Orianna,21048,15660.145750672047,12100
