league,team,player,champion,dmgtochamps,predicted,goldspent
LMS,Wayi Spider,Epic,Elise,6362,7299.015759973204,7825
LMS,Hong Kong Attitude,Gemini,Elise,12243,15602.397221277724,15025
LMS,Wayi Spider,Epic,Elise,12460,9162.445277620365,9275
LMS,Wayi Spider,Epic,Elise,10924,8880.179211702329,9050
LMS,AHQ e-Sports Club,Mountain,Elise,12708,10145.889724239267,10075
LMS,Flash Wolves,Karsa,Elise,38310,16125.884053516389,15550
LMS,Raise Gaming,Laba,Elise,3986,5575.953300292465,6550
LMS,Machi 17,Taizan,Elise,17360,11010.617095764133,10800
LMS,Wayi Spider,Epic,Elise,9099,7856.082075295944,8250
LMS,Flash Wolves,Karsa,Elise,11145,12107.214529609004,11750
LMS,J Team,Breaker,Elise,9384,11793.915607306262,11475
LMS,Flash Wolves,Karsa,Elise,9195,12557.07792382954,12150
LMS,Raise Gaming,Laba,Gragas,19737,13807.262108571354,16250
LMS,Raise Gaming,Laba,Gragas,4074,6929.869000849119,9225
LMS,AHQ e-Sports Club,Mountain,Gragas,9547,7256.019736214794,9525
LMS,AHQ e-Sports Club,Mountain,Gragas,10958,10338.296299965012,12510
LMS,Machi 17,Taizan,Gragas,11231,11909.626965570147,14150
LMS,AHQ e-Sports Club,Mountain,Gragas,4247,5766.001956329279,8175
LMS,Machi 17,Taizan,Gragas,8366,5990.250472838877,8375
LMS,Raise Gaming,Laba,Gragas,7e3,11486.62512735614,13700
LMS,Raise Gaming,Laba,Gragas,7077,7793.007970674081,10025
LMS,AHQ e-Sports Club,Mountain,Gragas,8279,9409.620199672094,11580
LMS,AHQ e-Sports Club,Mountain,Gragas,8320,7925.952907643493,10150
LMS,Flash Wolves,REFRA1N,Gragas,4755,4743.994973001861,7275
LMS,Flash Wolves,REFRA1N,Gragas,8108,9631.846542725352,11800
LMS,Raise Gaming,Laba,Gragas,5412,9201.111222170073,11375
LMS,Raise Gaming,Laba,Gragas,6674,9702.222400726121,11870
LMS,Raise Gaming,Laba,Gragas,6674,9702.222400726121,11870
LMS,Fire Ball,Wulala,Gragas,4401,7038.912048820829,9325
LMS,Flash Wolves,Karsa,Gragas,6815,5001.277018981463,7500
LMS,Machi 17,Taizan,Gragas,6491,4915.633113918278,7425
LMS,Hong Kong Attitude,Gemini,Gragas,9631,11057.530408083136,13250
LMS,Flash Wolves,Karsa,Gragas,6609,8426.366197101857,10625
LMS,Flash Wolves,Karsa,Gragas,13829,10279.223573828302,12450
LMS,Raise Gaming,Laba,Gragas,13640,14046.926307047044,16525
LMS,Raise Gaming,Laba,Gragas,3463,4226.703812130348,6825
LMS,Flash Wolves,Karsa,Gragas,9356,9877.463378558989,12045
